GrapeType,Category,Cultivar,Quantity (kg),Year
subopt_01,TINTAS,Aspirant Bouschet,,2008
subopt_01,TINTAS,Barbera,92279.0,2008
subopt_01,TINTAS,Bonarda,7640.0,2008
subopt_01,TINTAS,Cabernet Franc,4008067.0,2008
subopt_01,TINTAS,Cabernet Sauvignon,16646632.0,2008
subopt_01,TINTAS,Caladoc,,2008
subopt_01,TINTAS,Campanario,,2008
subopt_01,TINTAS,Canaiolo,,2008
subopt_01,TINTAS,Carignan,,2008
subopt_01,TINTAS,Carmenere,223269.0,2008
subopt_01,TINTAS,Castelão,23252.0,2008
subopt_01,TINTAS,Corvina,710.0,2008
subopt_01,TINTAS,Croatina,,2008
subopt_01,TINTAS,Cinsaut,,2008
subopt_01,TINTAS,Dom Felder,,2008
subopt_01,TINTAS,Dolcetto,,2008
subopt_01,TINTAS,Durif,,2008
subopt_01,TINTAS,Egiodola,1366406.0,2008
subopt_01,TINTAS,Ekigaina,1720.0,2008
subopt_01,TINTAS,Festival (Sugraone),,2008
subopt_01,TINTAS,Franconia,,2008
subopt_01,TINTAS,Freisa,,2008
subopt_01,TINTAS,Gamay St Romain,59576.0,2008
subopt_01,TINTAS,Gamay Beaujolais,316366.0,2008
subopt_01,TINTAS,Grand Noir,,2008
subopt_01,TINTAS,Grenache,,2008
subopt_01,TINTAS,Jaen,1037.0,2008
subopt_01,TINTAS,Lagrein,420.0,2008
subopt_01,TINTAS,Lambrusco,113388.0,2008
subopt_01,TINTAS,Malbec,414138.0,2008
subopt_01,TINTAS,Marzemina,,2008
subopt_01,TINTAS,Merlot,11866618.0,2008
subopt_01,TINTAS,Marselan,181823.0,2008
subopt_01,TINTAS,Mistura de uvas viníferas tinto,,2008
subopt_01,TINTAS,Molinera,692.0,2008
subopt_01,TINTAS,Montepulciano,34060.0,2008
subopt_01,TINTAS,Moscato Bailey,,2008
subopt_01,TINTAS,Napa Gamay,179050.0,2008
subopt_01,TINTAS,Nebbiolo,10019.0,2008
subopt_01,TINTAS,Petit Verdot,50933.0,2008
subopt_01,TINTAS,Petite Sirah,77759.0,2008
subopt_01,TINTAS,Pinotage,1578657.0,2008
subopt_01,TINTAS,Pinot Noir,1930823.0,2008
subopt_01,TINTAS,Pinot Saint George,28170.0,2008
subopt_01,TINTAS,Piriquita,,2008
subopt_01,TINTAS,Primitivo,,2008
subopt_01,TINTAS,Rebo,7610.0,2008
subopt_01,TINTAS,Refosco,59340.0,2008
subopt_01,TINTAS,Rondinella,668.0,2008
subopt_01,TINTAS,Ruby Cabernet,679484.0,2008
subopt_01,TINTAS,Sangiovese,405224.0,2008
subopt_01,TINTAS,Saperavi,,2008
subopt_01,TINTAS,Sira (falsa),14145.0,2008
subopt_01,TINTAS,Tannat,4711255.0,2008
subopt_01,TINTAS,Tempranillo,241017.0,2008
subopt_01,TINTAS,Teroldego,69876.0,2008
subopt_01,TINTAS,Torrontes,,2008
subopt_01,TINTAS,Tinta Barroca,12870.0,2008
subopt_01,TINTAS,Tinta Roriz,,2008
subopt_01,TINTAS,Touriga Francesa,,2008
subopt_01,TINTAS,Touriga Nacional,101376.0,2008
subopt_01,TINTAS,Tinta Madeira,,2008
subopt_01,TINTAS,Tintoria,,2008
subopt_01,TINTAS,Trincdeira,,2008
subopt_01,TINTAS,Trousseau,,2008
subopt_01,TINTAS,Zinfandel,,2008
subopt_01,TINTAS,Outras1,,2008
subopt_01,BRANCAS E ROSADAS,Aliatico,,2008
subopt_01,BRANCAS E ROSADAS,Aligote,,2008
subopt_01,BRANCAS E ROSADAS,Altesse,,2008
subopt_01,BRANCAS E ROSADAS,Alvarinho,1071.0,2008
subopt_01,BRANCAS E ROSADAS,Arriloba,51380.0,2008
subopt_01,BRANCAS E ROSADAS,Auxerrois,,2008
subopt_01,BRANCAS E ROSADAS,Burger,,2008
subopt_01,BRANCAS E ROSADAS,Chardonnay,5829449.0,2008
subopt_01,BRANCAS E ROSADAS,Chasselas,58390.0,2008
subopt_01,BRANCAS E ROSADAS,Chenin Blanc,362750.0,2008
subopt_01,BRANCAS E ROSADAS,Clairette(1),,2008
subopt_01,BRANCAS E ROSADAS,Colombard,879719.0,2008
subopt_01,BRANCAS E ROSADAS,Flora,176229.0,2008
subopt_01,BRANCAS E ROSADAS,Garganega,8530.0,2008
subopt_01,BRANCAS E ROSADAS,Gewurztraminer,196483.0,2008
subopt_01,BRANCAS E ROSADAS,Gouveio,2090.0,2008
subopt_01,BRANCAS E ROSADAS,Gros Manseng,1800.0,2008
subopt_01,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),,2008
subopt_01,BRANCAS E ROSADAS,Maccabeo,,2008
subopt_01,BRANCAS E ROSADAS,Malvasia,,2008
subopt_01,BRANCAS E ROSADAS,Malvasia Amarela,131350.0,2008
subopt_01,BRANCAS E ROSADAS,Malvasia Bianca,325942.0,2008
subopt_01,BRANCAS E ROSADAS,Malvasia Chianti,4730.0,2008
subopt_01,BRANCAS E ROSADAS,Malvasia Verde,289366.0,2008
subopt_01,BRANCAS E ROSADAS,Malvasia di Candia,628749.0,2008
subopt_01,BRANCAS E ROSADAS,Malvasia Istriana,,2008
subopt_01,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,,2008
subopt_01,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,,2008
subopt_01,BRANCAS E ROSADAS,Moscato Branco,14744061.0,2008
subopt_01,BRANCAS E ROSADAS,Moscato Canelli,65107.0,2008
subopt_01,BRANCAS E ROSADAS,Moscato Giallo,1122457.0,2008
subopt_01,BRANCAS E ROSADAS,Moscato Nazareno,1035000.0,2008
subopt_01,BRANCAS E ROSADAS,Moscato Bianco R2,430599.0,2008
subopt_01,BRANCAS E ROSADAS,Moscato de Alexandria,85756.0,2008
subopt_01,BRANCAS E ROSADAS,Moscato Rosado,,2008
subopt_01,BRANCAS E ROSADAS,Muscat à Petits Grains,,2008
subopt_01,BRANCAS E ROSADAS,Muller Thurgau,,2008
subopt_01,BRANCAS E ROSADAS,Muscadelle,,2008
subopt_01,BRANCAS E ROSADAS,Ora,,2008
subopt_01,BRANCAS E ROSADAS,Palomino,,2008
subopt_01,BRANCAS E ROSADAS,Petit Manseng,,2008
subopt_01,BRANCAS E ROSADAS,Peverella,103270.0,2008
subopt_01,BRANCAS E ROSADAS,Pinot Blanc,40109.0,2008
subopt_01,BRANCAS E ROSADAS,Pinot Gris,41660.0,2008
subopt_01,BRANCAS E ROSADAS,Prosecco,1930887.0,2008
subopt_01,BRANCAS E ROSADAS,Red Veltliner,,2008
subopt_01,BRANCAS E ROSADAS,Riesling Italico,2698892.0,2008
subopt_01,BRANCAS E ROSADAS,Riesling Renano,243690.0,2008
subopt_01,BRANCAS E ROSADAS,Sauvignon Blanc(2),608983.0,2008
subopt_01,BRANCAS E ROSADAS,Sauvignon Gris,5534.0,2008
subopt_01,BRANCAS E ROSADAS,Seara Nova,,2008
subopt_01,BRANCAS E ROSADAS,Semillon,562371.0,2008
subopt_01,BRANCAS E ROSADAS,Schonburger,17687.0,2008
subopt_01,BRANCAS E ROSADAS,Sylvaner,6587.0,2008
subopt_01,BRANCAS E ROSADAS,Tocai Friulano,,2008
subopt_01,BRANCAS E ROSADAS,Trebbiano,1846212.0,2008
subopt_01,BRANCAS E ROSADAS,Trebbiano Toscano,,2008
subopt_01,BRANCAS E ROSADAS,Verdea,,2008
subopt_01,BRANCAS E ROSADAS,Verdelho,,2008
subopt_01,BRANCAS E ROSADAS,Verdiso,,2008
subopt_01,BRANCAS E ROSADAS,Vermentino,3090.0,2008
subopt_01,BRANCAS E ROSADAS,Vernaccia,21146.0,2008
subopt_01,BRANCAS E ROSADAS,Viogner,,2008
subopt_01,BRANCAS E ROSADAS,Viognier,41338.0,2008
subopt_01,BRANCAS E ROSADAS,Outras(3),,2008
subopt_01,Total,Total,83455038.0,2008
subopt_02,TINTAS,Bacarina,16780.0,2008
subopt_02,TINTAS,Bailey,235828.0,2008
subopt_02,TINTAS,Bordo,97644667.0,2008
subopt_02,TINTAS,Bourdin (S),,2008
subopt_02,TINTAS,BRS Carmen,,2008
subopt_02,TINTAS,BRS Cora,59160.0,2008
subopt_02,TINTAS,BRS Magna,,2008
subopt_02,TINTAS,BRS Margot,,2008
subopt_02,TINTAS,BRS Morena,,2008
subopt_02,TINTAS,BRS Núbia,,2008
subopt_02,TINTAS,BRS Rúbea,785389.0,2008
subopt_02,TINTAS,BRS Violeta,4296.0,2008
subopt_02,TINTAS,BRS Vitória,,2008
subopt_02,TINTAS,Champagnon (Champanheta),,2008
subopt_02,TINTAS,Coleções,27400.0,2008
subopt_02,TINTAS,Concord,44291027.0,2008
subopt_02,TINTAS,Concord clone 30,,2008
subopt_02,TINTAS,Couderc,33179502.0,2008
subopt_02,TINTAS,Cynthiana(1),1220666.0,2008
subopt_02,TINTAS,Herbemont,11962083.0,2008
subopt_02,TINTAS,IAC 138022,,2008
subopt_02,TINTAS,Isabel,236664733.0,2008
subopt_02,TINTAS,Isabel Precoce,576083.0,2008
subopt_02,TINTAS,Jacquez,23447261.0,2008
subopt_02,TINTAS,Kyoko,,2008
subopt_02,TINTAS,Landot,,2008
subopt_02,TINTAS,Mistura de uvas americanas tinto,,2008
subopt_02,TINTAS,Oberlin,,2008
subopt_02,TINTAS,Othello,,2008
subopt_02,TINTAS,Paco,,2008
subopt_02,TINTAS,Patricia,50848.0,2008
subopt_02,TINTAS,Seibel,10059544.0,2008
subopt_02,TINTAS,Seibel 2 (seibeleto),4276672.0,2008
subopt_02,TINTAS,Seyve Willard (Tinta),1963751.0,2008
subopt_02,TINTAS,Vênus,38540.0,2008
subopt_02,BRANCAS E ROSADAS,Baco,,2008
subopt_02,BRANCAS E ROSADAS,Bokay,,2008
subopt_02,BRANCAS E ROSADAS,BRS Bibiana,,2008
subopt_02,BRANCAS E ROSADAS,BRS Clara,,2008
subopt_02,BRANCAS E ROSADAS,BRS Lorena,4861871.0,2008
subopt_02,BRANCAS E ROSADAS,Couderc 13,10071015.0,2008
subopt_02,BRANCAS E ROSADAS,Delaware,,2008
subopt_02,BRANCAS E ROSADAS,Dona Zillá,29246.0,2008
subopt_02,BRANCAS E ROSADAS,Dut Chess,,2008
subopt_02,BRANCAS E ROSADAS,Goethe,324838.0,2008
subopt_02,BRANCAS E ROSADAS,IAC,,2008
subopt_02,BRANCAS E ROSADAS,Juliana,15380.0,2008
subopt_02,BRANCAS E ROSADAS,Martha,6586.0,2008
subopt_02,BRANCAS E ROSADAS,Mistura de uvas americanas,,2008
subopt_02,BRANCAS E ROSADAS,Moscato Embrapa,8598555.0,2008
subopt_02,BRANCAS E ROSADAS,Niagara,,2008
subopt_02,BRANCAS E ROSADAS,Niagara Branca,43629972.0,2008
subopt_02,BRANCAS E ROSADAS,Niagara Rosada,14753481.0,2008
subopt_02,BRANCAS E ROSADAS,Poloske,,2008
subopt_02,BRANCAS E ROSADAS,Seleções,4280.0,2008
subopt_02,BRANCAS E ROSADAS,Seyve Villard,1156969.0,2008
subopt_02,BRANCAS E ROSADAS,Seyve Villard 5276,449229.0,2008
subopt_02,BRANCAS E ROSADAS,Seyve Villard 12375,,2008
subopt_02,BRANCAS E ROSADAS,Tardia de Caxias,15971.0,2008
subopt_02,BRANCAS E ROSADAS,Outras(2),,2008
subopt_02,Total,Total,550421623.0,2008
subopt_03,TINTAS,Alphonse Lavallee,,2008
subopt_03,TINTAS,Moscato de Hamburgo,101101.0,2008
subopt_03,BRANCAS,Cardinal,4610.0,2008
subopt_03,BRANCAS,Golden Queen,,2008
subopt_03,BRANCAS,Patrícia,,2008
subopt_03,BRANCAS,Perlona,37376.0,2008
subopt_03,BRANCAS,Italia,2300.0,2008
subopt_03,BRANCAS,"Rubi (Itália, Itália Ro)",11011.0,2008
subopt_03,Total,Total,156398.0,2008
subopt_04,Total,Total,0.0,2008
subopt_01,TINTAS,Alicante Bouschet,1652912.0,2009
subopt_01,TINTAS,Ancelota,1370728.0,2009
subopt_01,TINTAS,Aramon,,2009
subopt_01,TINTAS,Alfrocheiro,31168.0,2009
subopt_01,TINTAS,Arinarnoa,39607.0,2009
subopt_01,TINTAS,Aspirant Bouschet,,2009
subopt_01,TINTAS,Barbera,70932.0,2009
subopt_01,TINTAS,Bonarda,2320.0,2009
subopt_01,TINTAS,Cabernet Franc,3365865.0,2009
subopt_01,TINTAS,Cabernet Sauvignon,13229864.0,2009
subopt_01,TINTAS,Caladoc,,2009
subopt_01,TINTAS,Campanario,,2009
subopt_01,TINTAS,Canaiolo,,2009
subopt_01,TINTAS,Carignan,,2009
subopt_01,TINTAS,Carmenere,130269.0,2009
subopt_01,TINTAS,Castelão,16240.0,2009
subopt_01,TINTAS,Corvina,680.0,2009
subopt_01,TINTAS,Croatina,,2009
subopt_01,TINTAS,Cinsaut,,2009
subopt_01,TINTAS,Dom Felder,,2009
subopt_01,TINTAS,Dolcetto,,2009
subopt_01,TINTAS,Durif,,2009
subopt_01,TINTAS,Egiodola,1157679.0,2009
subopt_01,TINTAS,Ekigaina,,2009
subopt_01,TINTAS,Festival (Sugraone),,2009
subopt_01,TINTAS,Franconia,,2009
subopt_01,TINTAS,Freisa,,2009
subopt_01,TINTAS,Gamay St Romain,38260.0,2009
subopt_01,TINTAS,Gamay Beaujolais,208276.0,2009
subopt_01,TINTAS,Grand Noir,,2009
subopt_01,TINTAS,Grenache,,2009
subopt_01,TINTAS,Jaen,3642.0,2009
subopt_01,TINTAS,Lagrein,670.0,2009
subopt_01,TINTAS,Lambrusco,111537.0,2009
subopt_01,TINTAS,Malbec,393256.0,2009
subopt_01,TINTAS,Marzemina,,2009
subopt_01,TINTAS,Merlot,8876279.0,2009
subopt_01,TINTAS,Marselan,228360.0,2009
subopt_01,TINTAS,Mistura de uvas viníferas tinto,,2009
subopt_01,TINTAS,Molinera,650.0,2009
subopt_01,TINTAS,Montepulciano,21190.0,2009
subopt_01,TINTAS,Moscato Bailey,,2009
subopt_01,TINTAS,Napa Gamay,74640.0,2009
subopt_01,TINTAS,Nebbiolo,14148.0,2009
subopt_01,TINTAS,Petit Verdot,56031.0,2009
subopt_01,TINTAS,Petite Sirah,121525.0,2009
subopt_01,TINTAS,Pinotage,978575.0,2009
subopt_01,TINTAS,Pinot Noir,1387200.0,2009
subopt_01,TINTAS,Pinot Saint George,29180.0,2009
subopt_01,TINTAS,Piriquita,,2009
subopt_01,TINTAS,Primitivo,,2009
subopt_01,TINTAS,Rebo,4240.0,2009
subopt_01,TINTAS,Refosco,10430.0,2009
subopt_01,TINTAS,Rondinella,648.0,2009
subopt_01,TINTAS,Ruby Cabernet,532095.0,2009
subopt_01,TINTAS,Sangiovese,303438.0,2009
subopt_01,TINTAS,Saperavi,,2009
subopt_01,TINTAS,Sira (falsa),,2009
subopt_01,TINTAS,Tannat,4199190.0,2009
subopt_01,TINTAS,Tempranillo,242484.0,2009
subopt_01,TINTAS,Teroldego,105372.0,2009
subopt_01,TINTAS,Torrontes,,2009
subopt_01,TINTAS,Tinta Barroca,6710.0,2009
subopt_01,TINTAS,Tinta Roriz,,2009
subopt_01,TINTAS,Touriga Francesa,,2009
subopt_01,TINTAS,Touriga Nacional,131833.0,2009
subopt_01,TINTAS,Tinta Madeira,,2009
subopt_01,TINTAS,Tintoria,,2009
subopt_01,TINTAS,Trincdeira,,2009
subopt_01,TINTAS,Trousseau,,2009
subopt_01,TINTAS,Zinfandel,,2009
subopt_01,TINTAS,Outras1,,2009
subopt_01,BRANCAS E ROSADAS,Aliatico,,2009
subopt_01,BRANCAS E ROSADAS,Aligote,,2009
subopt_01,BRANCAS E ROSADAS,Altesse,,2009
subopt_01,BRANCAS E ROSADAS,Alvarinho,1675.0,2009
subopt_01,BRANCAS E ROSADAS,Arriloba,35375.0,2009
subopt_01,BRANCAS E ROSADAS,Auxerrois,,2009
subopt_01,BRANCAS E ROSADAS,Burger,,2009
subopt_01,BRANCAS E ROSADAS,Chardonnay,4812743.0,2009
subopt_01,BRANCAS E ROSADAS,Chasselas,32425.0,2009
subopt_01,BRANCAS E ROSADAS,Chenin Blanc,347230.0,2009
subopt_01,BRANCAS E ROSADAS,Clairette(1),,2009
subopt_01,BRANCAS E ROSADAS,Colombard,717624.0,2009
subopt_01,BRANCAS E ROSADAS,Flora,131760.0,2009
subopt_01,BRANCAS E ROSADAS,Garganega,3170.0,2009
subopt_01,BRANCAS E ROSADAS,Gewurztraminer,155338.0,2009
subopt_01,BRANCAS E ROSADAS,Gouveio,7830.0,2009
subopt_01,BRANCAS E ROSADAS,Gros Manseng,3289.0,2009
subopt_01,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),2650.0,2009
subopt_01,BRANCAS E ROSADAS,Maccabeo,,2009
subopt_01,BRANCAS E ROSADAS,Malvasia,,2009
subopt_01,BRANCAS E ROSADAS,Malvasia Amarela,153905.0,2009
subopt_01,BRANCAS E ROSADAS,Malvasia Bianca,281064.0,2009
subopt_01,BRANCAS E ROSADAS,Malvasia Chianti,,2009
subopt_01,BRANCAS E ROSADAS,Malvasia Verde,331718.0,2009
subopt_01,BRANCAS E ROSADAS,Malvasia di Candia,739588.0,2009
subopt_01,BRANCAS E ROSADAS,Malvasia Istriana,,2009
subopt_01,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,,2009
subopt_01,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,,2009
subopt_01,BRANCAS E ROSADAS,Moscato Branco,14294841.0,2009
subopt_01,BRANCAS E ROSADAS,Moscato Canelli,61009.0,2009
subopt_01,BRANCAS E ROSADAS,Moscato Giallo,1446926.0,2009
subopt_01,BRANCAS E ROSADAS,Moscato Nazareno,858910.0,2009
subopt_01,BRANCAS E ROSADAS,Moscato Bianco R2,510594.0,2009
subopt_01,BRANCAS E ROSADAS,Moscato de Alexandria,87359.0,2009
subopt_01,BRANCAS E ROSADAS,Moscato Rosado,,2009
subopt_01,BRANCAS E ROSADAS,Muscat à Petits Grains,,2009
subopt_01,BRANCAS E ROSADAS,Muller Thurgau,,2009
subopt_01,BRANCAS E ROSADAS,Muscadelle,,2009
subopt_01,BRANCAS E ROSADAS,Ora,,2009
subopt_01,BRANCAS E ROSADAS,Palomino,,2009
subopt_01,BRANCAS E ROSADAS,Petit Manseng,,2009
subopt_01,BRANCAS E ROSADAS,Peverella,48994.0,2009
subopt_01,BRANCAS E ROSADAS,Pinot Blanc,8030.0,2009
subopt_01,BRANCAS E ROSADAS,Pinot Gris,52000.0,2009
subopt_01,BRANCAS E ROSADAS,Prosecco,2169397.0,2009
subopt_01,BRANCAS E ROSADAS,Red Veltliner,,2009
subopt_01,BRANCAS E ROSADAS,Riesling Italico,2466530.0,2009
subopt_01,BRANCAS E ROSADAS,Riesling Renano,90530.0,2009
subopt_01,BRANCAS E ROSADAS,Sauvignon Blanc(2),657286.0,2009
subopt_01,BRANCAS E ROSADAS,Sauvignon Gris,2147.0,2009
subopt_01,BRANCAS E ROSADAS,Seara Nova,,2009
subopt_01,BRANCAS E ROSADAS,Semillon,382995.0,2009
subopt_01,BRANCAS E ROSADAS,Schonburger,16930.0,2009
subopt_01,BRANCAS E ROSADAS,Sylvaner,492.0,2009
subopt_01,BRANCAS E ROSADAS,Tocai Friulano,,2009
subopt_01,BRANCAS E ROSADAS,Trebbiano,1578176.0,2009
subopt_01,BRANCAS E ROSADAS,Trebbiano Toscano,,2009
subopt_01,BRANCAS E ROSADAS,Verdea,,2009
subopt_01,BRANCAS E ROSADAS,Verdelho,,2009
subopt_01,BRANCAS E ROSADAS,Verdiso,,2009
subopt_01,BRANCAS E ROSADAS,Vermentino,1940.0,2009
subopt_01,BRANCAS E ROSADAS,Vernaccia,14498.0,2009
subopt_01,BRANCAS E ROSADAS,Viogner,,2009
subopt_01,BRANCAS E ROSADAS,Viognier,49935.0,2009
subopt_01,BRANCAS E ROSADAS,Outras(3),,2009
subopt_01,Total,Total,71705026.0,2009
subopt_02,TINTAS,Bacarina,10810.0,2009
subopt_02,TINTAS,Bailey,559815.0,2009
subopt_02,TINTAS,Bordo,69521354.0,2009
subopt_02,TINTAS,Bourdin (S),,2009
subopt_02,TINTAS,BRS Carmen,,2009
subopt_02,TINTAS,BRS Cora,335038.0,2009
subopt_02,TINTAS,BRS Magna,,2009
subopt_02,TINTAS,BRS Margot,,2009
subopt_02,TINTAS,BRS Morena,,2009
subopt_02,TINTAS,BRS Núbia,,2009
subopt_02,TINTAS,BRS Rúbea,718461.0,2009
subopt_02,TINTAS,BRS Violeta,132764.0,2009
subopt_02,TINTAS,BRS Vitória,,2009
subopt_02,TINTAS,Champagnon (Champanheta),17498.0,2009
subopt_02,TINTAS,Coleções,27109.0,2009
subopt_02,TINTAS,Concord,39227727.0,2009
subopt_02,TINTAS,Concord clone 30,,2009
subopt_02,TINTAS,Couderc,29388964.0,2009
subopt_02,TINTAS,Cynthiana(1),1279382.0,2009
subopt_02,TINTAS,Herbemont,10968175.0,2009
subopt_02,TINTAS,IAC 138022,,2009
subopt_02,TINTAS,Isabel,199729598.0,2009
subopt_02,TINTAS,Isabel Precoce,1632808.0,2009
subopt_02,TINTAS,Jacquez,24273653.0,2009
subopt_02,TINTAS,Kyoko,5395.0,2009
subopt_02,TINTAS,Landot,,2009
subopt_02,TINTAS,Mistura de uvas americanas tinto,,2009
subopt_02,TINTAS,Oberlin,,2009
subopt_02,TINTAS,Othello,,2009
subopt_02,TINTAS,Paco,,2009
subopt_02,TINTAS,Patricia,20380.0,2009
subopt_02,TINTAS,Seibel,7731667.0,2009
subopt_02,TINTAS,Seibel 2 (seibeleto),3974185.0,2009
subopt_02,TINTAS,Seyve Willard (Tinta),1626063.0,2009
subopt_02,TINTAS,Vênus,15460.0,2009
subopt_02,BRANCAS E ROSADAS,Baco,,2009
subopt_02,BRANCAS E ROSADAS,Bokay,,2009
subopt_02,BRANCAS E ROSADAS,BRS Bibiana,,2009
subopt_02,BRANCAS E ROSADAS,BRS Clara,,2009
subopt_02,BRANCAS E ROSADAS,BRS Lorena,6117429.0,2009
subopt_02,BRANCAS E ROSADAS,Couderc 13,11021450.0,2009
subopt_02,BRANCAS E ROSADAS,Delaware,,2009
subopt_02,BRANCAS E ROSADAS,Dona Zillá,44650.0,2009
subopt_02,BRANCAS E ROSADAS,Dut Chess,,2009
subopt_02,BRANCAS E ROSADAS,Goethe,480376.0,2009
subopt_02,BRANCAS E ROSADAS,IAC,,2009
subopt_02,BRANCAS E ROSADAS,Juliana,4060.0,2009
subopt_02,BRANCAS E ROSADAS,Martha,6433.0,2009
subopt_02,BRANCAS E ROSADAS,Mistura de uvas americanas,,2009
subopt_02,BRANCAS E ROSADAS,Moscato Embrapa,11229449.0,2009
subopt_02,BRANCAS E ROSADAS,Niagara,,2009
subopt_02,BRANCAS E ROSADAS,Niagara Branca,30822840.0,2009
subopt_02,BRANCAS E ROSADAS,Niagara Rosada,9975809.0,2009
subopt_02,BRANCAS E ROSADAS,Poloske,,2009
subopt_02,BRANCAS E ROSADAS,Seleções,,2009
subopt_02,BRANCAS E ROSADAS,Seyve Villard,1094276.0,2009
subopt_02,BRANCAS E ROSADAS,Seyve Villard 5276,305108.0,2009
subopt_02,BRANCAS E ROSADAS,Seyve Villard 12375,,2009
subopt_02,BRANCAS E ROSADAS,Tardia de Caxias,8437.0,2009
subopt_02,BRANCAS E ROSADAS,Outras(2),,2009
subopt_02,Total,Total,462306623.0,2009
subopt_03,TINTAS,Alphonse Lavallee,,2009
subopt_03,TINTAS,Moscato de Hamburgo,84397.0,2009
subopt_03,BRANCAS,Cardinal,,2009
subopt_03,BRANCAS,Golden Queen,,2009
subopt_03,BRANCAS,Patrícia,,2009
subopt_03,BRANCAS,Perlona,11335.0,2009
subopt_03,BRANCAS,Italia,,2009
subopt_03,BRANCAS,"Rubi (Itália, Itália Ro)",3105.0,2009
subopt_03,Total,Total,98837.0,2009
subopt_04,Total,Total,0.0,2009
subopt_01,TINTAS,Alicante Bouschet,849263.0,2010
subopt_01,TINTAS,Ancelota,853718.0,2010
subopt_01,TINTAS,Aramon,,2010
subopt_01,TINTAS,Alfrocheiro,,2010
subopt_01,TINTAS,Arinarnoa,35790.0,2010
subopt_01,TINTAS,Aspirant Bouschet,,2010
subopt_01,TINTAS,Barbera,26044.0,2010
subopt_01,TINTAS,Bonarda,,2010
subopt_01,TINTAS,Cabernet Franc,2125997.0,2010
subopt_01,TINTAS,Cabernet Sauvignon,6617553.0,2010
subopt_01,TINTAS,Caladoc,,2010
subopt_01,TINTAS,Campanario,,2010
subopt_01,TINTAS,Canaiolo,,2010
subopt_01,TINTAS,Carignan,,2010
subopt_01,TINTAS,Carmenere,85264.0,2010
subopt_01,TINTAS,Castelão,16230.0,2010
subopt_01,TINTAS,Corvina,100.0,2010
subopt_01,TINTAS,Croatina,,2010
subopt_01,TINTAS,Cinsaut,,2010
subopt_01,TINTAS,Dom Felder,,2010
subopt_01,TINTAS,Dolcetto,,2010
subopt_01,TINTAS,Durif,,2010
subopt_01,TINTAS,Egiodola,845205.0,2010
subopt_01,TINTAS,Ekigaina,,2010
subopt_01,TINTAS,Festival (Sugraone),,2010
subopt_01,TINTAS,Franconia,9310.0,2010
subopt_01,TINTAS,Freisa,,2010
subopt_01,TINTAS,Gamay St Romain,44153.0,2010
subopt_01,TINTAS,Gamay Beaujolais,84074.0,2010
subopt_01,TINTAS,Grand Noir,,2010
subopt_01,TINTAS,Grenache,,2010
subopt_01,TINTAS,Jaen,,2010
subopt_01,TINTAS,Lagrein,5670.0,2010
subopt_01,TINTAS,Lambrusco,68480.0,2010
subopt_01,TINTAS,Malbec,318059.0,2010
subopt_01,TINTAS,Marzemina,,2010
subopt_01,TINTAS,Merlot,6179006.0,2010
subopt_01,TINTAS,Marselan,200025.0,2010
subopt_01,TINTAS,Mistura de uvas viníferas tinto,,2010
subopt_01,TINTAS,Molinera,100.0,2010
subopt_01,TINTAS,Montepulciano,17959.0,2010
subopt_01,TINTAS,Moscato Bailey,,2010
subopt_01,TINTAS,Napa Gamay,,2010
subopt_01,TINTAS,Nebbiolo,11986.0,2010
subopt_01,TINTAS,Petit Verdot,109942.0,2010
subopt_01,TINTAS,Petite Sirah,29457.0,2010
subopt_01,TINTAS,Pinotage,644072.0,2010
subopt_01,TINTAS,Pinot Noir,1309849.0,2010
subopt_01,TINTAS,Pinot Saint George,,2010
subopt_01,TINTAS,Piriquita,,2010
subopt_01,TINTAS,Primitivo,,2010
subopt_01,TINTAS,Rebo,1650.0,2010
subopt_01,TINTAS,Refosco,9466.0,2010
subopt_01,TINTAS,Rondinella,100.0,2010
subopt_01,TINTAS,Ruby Cabernet,379720.0,2010
subopt_01,TINTAS,Sangiovese,258484.0,2010
subopt_01,TINTAS,Saperavi,,2010
subopt_01,TINTAS,Sira (falsa),,2010
subopt_01,TINTAS,Tannat,2266985.0,2010
subopt_01,TINTAS,Tempranillo,63526.0,2010
subopt_01,TINTAS,Teroldego,68593.0,2010
subopt_01,TINTAS,Torrontes,,2010
subopt_01,TINTAS,Tinta Barroca,,2010
subopt_01,TINTAS,Tinta Roriz,,2010
subopt_01,TINTAS,Touriga Francesa,,2010
subopt_01,TINTAS,Touriga Nacional,97629.0,2010
subopt_01,TINTAS,Tinta Madeira,,2010
subopt_01,TINTAS,Tintoria,,2010
subopt_01,TINTAS,Trincdeira,,2010
subopt_01,TINTAS,Trousseau,,2010
subopt_01,TINTAS,Zinfandel,372.0,2010
subopt_01,TINTAS,Outras1,,2010
subopt_01,BRANCAS E ROSADAS,Aliatico,,2010
subopt_01,BRANCAS E ROSADAS,Aligote,,2010
subopt_01,BRANCAS E ROSADAS,Altesse,,2010
subopt_01,BRANCAS E ROSADAS,Alvarinho,1088.0,2010
